"plot","coldate","taxa","count","no.intersections","perc.cover","location","block","treatment","year"
"H3M",2018-08-03,"SAPH",10,36,0.277777777777778,"Heath",3,"Midges",2018
"H3M",2018-08-03,"SIAC",0,36,0,"Heath",3,"Midges",2018
"H3M",2018-08-03,"TARA",0,36,0,"Heath",3,"Midges",2018
"H3M",2018-08-03,"VAUL",4,36,0.111111111111111,"Heath",3,"Midges",2018
"H4C",2013-07-25,"ACMI",0,25,0,"Heath",4,"Control",2013
"H4C",2013-07-25,"BAAL",0,25,0,"Heath",4,"Control",2013
"H4C",2013-07-25,"BENA",16,25,0.64,"Heath",4,"Control",2013
"H4C",2013-07-25,"BEPU",0,25,0,"Heath",4,"Control",2013
"H4C",2013-07-25,"BIVI",0,25,0,"Heath",4,"Control",2013
"H4C",2013-07-25,"CAVU",0,25,0,"Heath",4,"Control",2013
"H4C",2013-07-25,"EMNI",2,25,0.08,"Heath",4,"Control",2013
"H4C",2013-07-25,"EQUI",0,25,0,"Heath",4,"Control",2013
"H4C",2013-07-25,"GAVE",0,25,0,"Heath",4,"Control",2013
"H4C",2013-07-25,"GRASS",3,25,0.12,"Heath",4,"Control",2013
"H4C",2013-07-25,"JUCO",0,25,0,"Heath",4,"Control",2013
"H4C",2013-07-25,"LICH",0,25,0,"Heath",4,"Control",2013
"H4C",2013-07-25,"LUNO",0,25,0,"Heath",4,"Control",2013
"H4C",2013-07-25,"MOSS",0,25,0,"Heath",4,"Control",2013
"H4C",2013-07-25,"BARE",0,25,0,"Heath",4,"Control",2013
"H4C",2013-07-25,"RASP",0,25,0,"Heath",4,"Control",2013
"H4C",2013-07-25,"SALA",0,25,0,"Heath",4,"Control",2013
"H4C",2013-07-25,"SAPH",0,25,0,"Heath",4,"Control",2013
"H4C",2013-07-25,"SIAC",0,25,0,"Heath",4,"Control",2013
"H4C",2013-07-25,"TARA",0,25,0,"Heath",4,"Control",2013
"H4C",2013-07-25,"VAUL",4,25,0.16,"Heath",4,"Control",2013
"H4C",2014-07-21,"ACMI",0,36,0,"Heath",4,"Control",2014
"H4C",2014-07-21,"BAAL",0,36,0,"Heath",4,"Control",2014
"H4C",2014-07-21,"BENA",13,36,0.361111111111111,"Heath",4,"Control",2014
"H4C",2014-07-21,"BEPU",0,36,0,"Heath",4,"Control",2014
"H4C",2014-07-21,"BIVI",0,36,0,"Heath",4,"Control",2014
"H4C",2014-07-21,"CAVU",0,36,0,"Heath",4,"Control",2014
"H4C",2014-07-21,"EMNI",1,36,0.0277777777777778,"Heath",4,"Control",2014
"H4C",2014-07-21,"EQUI",0,36,0,"Heath",4,"Control",2014
"H4C",2014-07-21,"GAVE",0,36,0,"Heath",4,"Control",2014
"H4C",2014-07-21,"GRASS",5,36,0.138888888888889,"Heath",4,"Control",2014
"H4C",2014-07-21,"JUCO",0,36,0,"Heath",4,"Control",2014
"H4C",2014-07-21,"LICH",0,36,0,"Heath",4,"Control",2014
"H4C",2014-07-21,"LUNO",0,36,0,"Heath",4,"Control",2014
"H4C",2014-07-21,"MOSS",0,36,0,"Heath",4,"Control",2014
"H4C",2014-07-21,"BARE",0,36,0,"Heath",4,"Control",2014
"H4C",2014-07-21,"RASP",0,36,0,"Heath",4,"Control",2014
"H4C",2014-07-21,"SALA",0,36,0,"Heath",4,"Control",2014
"H4C",2014-07-21,"SAPH",0,36,0,"Heath",4,"Control",2014
"H4C",2014-07-21,"SIAC",0,36,0,"Heath",4,"Control",2014
"H4C",2014-07-21,"TARA",0,36,0,"Heath",4,"Control",2014
"H4C",2014-07-21,"VAUL",17,36,0.472222222222222,"Heath",4,"Control",2014
"H4C",2016-07-18,"ACMI",0,36,0,"Heath",4,"Control",2016
"H4C",2016-07-18,"BAAL",0,36,0,"Heath",4,"Control",2016
"H4C",2016-07-18,"BENA",14,36,0.388888888888889,"Heath",4,"Control",2016
"H4C",2016-07-18,"BEPU",0,36,0,"Heath",4,"Control",2016
"H4C",2016-07-18,"BIVI",0,36,0,"Heath",4,"Control",2016
"H4C",2016-07-18,"CAVU",0,36,0,"Heath",4,"Control",2016
"H4C",2016-07-18,"EMNI",4,36,0.111111111111111,"Heath",4,"Control",2016
"H4C",2016-07-18,"EQUI",1,36,0.0277777777777778,"Heath",4,"Control",2016
"H4C",2016-07-18,"GAVE",0,36,0,"Heath",4,"Control",2016
"H4C",2016-07-18,"GRASS",1,36,0.0277777777777778,"Heath",4,"Control",2016
"H4C",2016-07-18,"JUCO",0,36,0,"Heath",4,"Control",2016
"H4C",2016-07-18,"LICH",0,36,0,"Heath",4,"Control",2016
"H4C",2016-07-18,"LUNO",0,36,0,"Heath",4,"Control",2016
"H4C",2016-07-18,"MOSS",0,36,0,"Heath",4,"Control",2016
"H4C",2016-07-18,"BARE",2,36,0.0555555555555556,"Heath",4,"Control",2016
"H4C",2016-07-18,"RASP",0,36,0,"Heath",4,"Control",2016
"H4C",2016-07-18,"SALA",0,36,0,"Heath",4,"Control",2016
"H4C",2016-07-18,"SAPH",0,36,0,"Heath",4,"Control",2016
"H4C",2016-07-18,"SIAC",0,36,0,"Heath",4,"Control",2016
"H4C",2016-07-18,"TARA",0,36,0,"Heath",4,"Control",2016
"H4C",2016-07-18,"VAUL",14,36,0.388888888888889,"Heath",4,"Control",2016
"H4C",2018-08-03,"ACMI",0,36,0,"Heath",4,"Control",2018
"H4C",2018-08-03,"BAAL",0,36,0,"Heath",4,"Control",2018
"H4C",2018-08-03,"BENA",22,36,0.611111111111111,"Heath",4,"Control",2018
"H4C",2018-08-03,"BEPU",0,36,0,"Heath",4,"Control",2018
"H4C",2018-08-03,"BIVI",0,36,0,"Heath",4,"Control",2018
"H4C",2018-08-03,"CAVU",0,36,0,"Heath",4,"Control",2018
"H4C",2018-08-03,"EMNI",3,36,0.0833333333333333,"Heath",4,"Control",2018
"H4C",2018-08-03,"EQUI",0,36,0,"Heath",4,"Control",2018
"H4C",2018-08-03,"GAVE",1,36,0.0277777777777778,"Heath",4,"Control",2018
"H4C",2018-08-03,"GRASS",4,36,0.111111111111111,"Heath",4,"Control",2018
"H4C",2018-08-03,"JUCO",0,36,0,"Heath",4,"Control",2018
"H4C",2018-08-03,"LICH",0,36,0,"Heath",4,"Control",2018
"H4C",2018-08-03,"LUNO",0,36,0,"Heath",4,"Control",2018
"H4C",2018-08-03,"MOSS",0,36,0,"Heath",4,"Control",2018
"H4C",2018-08-03,"BARE",0,36,0,"Heath",4,"Control",2018
"H4C",2018-08-03,"RASP",0,36,0,"Heath",4,"Control",2018
"H4C",2018-08-03,"SALA",0,36,0,"Heath",4,"Control",2018
"H4C",2018-08-03,"SAPH",0,36,0,"Heath",4,"Control",2018
"H4C",2018-08-03,"SIAC",0,36,0,"Heath",4,"Control",2018
"H4C",2018-08-03,"TARA",0,36,0,"Heath",4,"Control",2018
"H4C",2018-08-03,"VAUL",6,36,0.166666666666667,"Heath",4,"Control",2018
"H4K",2013-07-25,"ACMI",0,25,0,"Heath",4,"KNO3",2013
"H4K",2013-07-25,"BAAL",0,25,0,"Heath",4,"KNO3",2013
"H4K",2013-07-25,"BENA",2,25,0.08,"Heath",4,"KNO3",2013
"H4K",2013-07-25,"BEPU",0,25,0,"Heath",4,"KNO3",2013
"H4K",2013-07-25,"BIVI",0,25,0,"Heath",4,"KNO3",2013
"H4K",2013-07-25,"CAVU",0,25,0,"Heath",4,"KNO3",2013
"H4K",2013-07-25,"EMNI",0,25,0,"Heath",4,"KNO3",2013
"H4K",2013-07-25,"EQUI",0,25,0,"Heath",4,"KNO3",2013
"H4K",2013-07-25,"GAVE",0,25,0,"Heath",4,"KNO3",2013
"H4K",2013-07-25,"GRASS",3,25,0.12,"Heath",4,"KNO3",2013
"H4K",2013-07-25,"JUCO",3,25,0.12,"Heath",4,"KNO3",2013
"H4K",2013-07-25,"LICH",0,25,0,"Heath",4,"KNO3",2013
"H4K",2013-07-25,"LUNO",0,25,0,"Heath",4,"KNO3",2013
"H4K",2013-07-25,"MOSS",0,25,0,"Heath",4,"KNO3",2013
"H4K",2013-07-25,"BARE",0,25,0,"Heath",4,"KNO3",2013
"H4K",2013-07-25,"RASP",0,25,0,"Heath",4,"KNO3",2013
"H4K",2013-07-25,"SALA",0,25,0,"Heath",4,"KNO3",2013
"H4K",2013-07-25,"SAPH",7,25,0.28,"Heath",4,"KNO3",2013
"H4K",2013-07-25,"SIAC",0,25,0,"Heath",4,"KNO3",2013
"H4K",2013-07-25,"TARA",0,25,0,"Heath",4,"KNO3",2013
"H4K",2013-07-25,"VAUL",10,25,0.4,"Heath",4,"KNO3",2013
"H4K",2014-07-21,"ACMI",0,36,0,"Heath",4,"KNO3",2014
"H4K",2014-07-21,"BAAL",0,36,0,"Heath",4,"KNO3",2014
"H4K",2014-07-21,"BENA",7,36,0.194444444444444,"Heath",4,"KNO3",2014
"H4K",2014-07-21,"BEPU",0,36,0,"Heath",4,"KNO3",2014
"H4K",2014-07-21,"BIVI",0,36,0,"Heath",4,"KNO3",2014
"H4K",2014-07-21,"CAVU",0,36,0,"Heath",4,"KNO3",2014
"H4K",2014-07-21,"EMNI",1,36,0.0277777777777778,"Heath",4,"KNO3",2014
"H4K",2014-07-21,"EQUI",0,36,0,"Heath",4,"KNO3",2014
"H4K",2014-07-21,"GAVE",1,36,0.0277777777777778,"Heath",4,"KNO3",2014
"H4K",2014-07-21,"GRASS",13,36,0.361111111111111,"Heath",4,"KNO3",2014
"H4K",2014-07-21,"JUCO",0,36,0,"Heath",4,"KNO3",2014
"H4K",2014-07-21,"LICH",0,36,0,"Heath",4,"KNO3",2014
"H4K",2014-07-21,"LUNO",0,36,0,"Heath",4,"KNO3",2014
"H4K",2014-07-21,"MOSS",0,36,0,"Heath",4,"KNO3",2014
"H4K",2014-07-21,"BARE",0,36,0,"Heath",4,"KNO3",2014
"H4K",2014-07-21,"RASP",0,36,0,"Heath",4,"KNO3",2014
"H4K",2014-07-21,"SALA",0,36,0,"Heath",4,"KNO3",2014
"H4K",2014-07-21,"SAPH",10,36,0.277777777777778,"Heath",4,"KNO3",2014
"H4K",2014-07-21,"SIAC",0,36,0,"Heath",4,"KNO3",2014
"H4K",2014-07-21,"TARA",0,36,0,"Heath",4,"KNO3",2014
"H4K",2014-07-21,"VAUL",4,36,0.111111111111111,"Heath",4,"KNO3",2014
"H4K",2016-07-18,"ACMI",4,36,0.111111111111111,"Heath",4,"KNO3",2016
"H4K",2016-07-18,"BAAL",0,36,0,"Heath",4,"KNO3",2016
"H4K",2016-07-18,"BENA",7,36,0.194444444444444,"Heath",4,"KNO3",2016
"H4K",2016-07-18,"BEPU",0,36,0,"Heath",4,"KNO3",2016
"H4K",2016-07-18,"BIVI",0,36,0,"Heath",4,"KNO3",2016
"H4K",2016-07-18,"CAVU",0,36,0,"Heath",4,"KNO3",2016
"H4K",2016-07-18,"EMNI",0,36,0,"Heath",4,"KNO3",2016
"H4K",2016-07-18,"EQUI",0,36,0,"Heath",4,"KNO3",2016
"H4K",2016-07-18,"GAVE",2,36,0.0555555555555556,"Heath",4,"KNO3",2016
"H4K",2016-07-18,"GRASS",9,36,0.25,"Heath",4,"KNO3",2016
"H4K",2016-07-18,"JUCO",0,36,0,"Heath",4,"KNO3",2016
"H4K",2016-07-18,"LICH",0,36,0,"Heath",4,"KNO3",2016
"H4K",2016-07-18,"LUNO",0,36,0,"Heath",4,"KNO3",2016
"H4K",2016-07-18,"MOSS",0,36,0,"Heath",4,"KNO3",2016
"H4K",2016-07-18,"BARE",0,36,0,"Heath",4,"KNO3",2016
"H4K",2016-07-18,"RASP",0,36,0,"Heath",4,"KNO3",2016
"H4K",2016-07-18,"SALA",0,36,0,"Heath",4,"KNO3",2016
"H4K",2016-07-18,"SAPH",12,36,0.333333333333333,"Heath",4,"KNO3",2016
"H4K",2016-07-18,"SIAC",0,36,0,"Heath",4,"KNO3",2016
"H4K",2016-07-18,"TARA",0,36,0,"Heath",4,"KNO3",2016
"H4K",2016-07-18,"VAUL",2,36,0.0555555555555556,"Heath",4,"KNO3",2016
"H4K",2018-08-03,"ACMI",0,36,0,"Heath",4,"KNO3",2018
"H4K",2018-08-03,"BAAL",0,36,0,"Heath",4,"KNO3",2018
"H4K",2018-08-03,"BENA",6,36,0.166666666666667,"Heath",4,"KNO3",2018
"H4K",2018-08-03,"BEPU",0,36,0,"Heath",4,"KNO3",2018
"H4K",2018-08-03,"BIVI",0,36,0,"Heath",4,"KNO3",2018
"H4K",2018-08-03,"CAVU",0,36,0,"Heath",4,"KNO3",2018
"H4K",2018-08-03,"EMNI",0,36,0,"Heath",4,"KNO3",2018
"H4K",2018-08-03,"EQUI",0,36,0,"Heath",4,"KNO3",2018
"H4K",2018-08-03,"GAVE",2,36,0.0555555555555556,"Heath",4,"KNO3",2018
"H4K",2018-08-03,"GRASS",15,36,0.416666666666667,"Heath",4,"KNO3",2018
"H4K",2018-08-03,"JUCO",0,36,0,"Heath",4,"KNO3",2018
"H4K",2018-08-03,"LICH",0,36,0,"Heath",4,"KNO3",2018
"H4K",2018-08-03,"LUNO",0,36,0,"Heath",4,"KNO3",2018
"H4K",2018-08-03,"MOSS",0,36,0,"Heath",4,"KNO3",2018
"H4K",2018-08-03,"BARE",0,36,0,"Heath",4,"KNO3",2018
"H4K",2018-08-03,"RASP",0,36,0,"Heath",4,"KNO3",2018
"H4K",2018-08-03,"SALA",0,36,0,"Heath",4,"KNO3",2018
"H4K",2018-08-03,"SAPH",13,36,0.361111111111111,"Heath",4,"KNO3",2018
"H4K",2018-08-03,"SIAC",0,36,0,"Heath",4,"KNO3",2018
"H4K",2018-08-03,"TARA",0,36,0,"Heath",4,"KNO3",2018
"H4K",2018-08-03,"VAUL",0,36,0,"Heath",4,"KNO3",2018
"H4M",2013-07-25,"ACMI",0,25,0,"Heath",4,"Midges",2013
"H4M",2013-07-25,"BAAL",0,25,0,"Heath",4,"Midges",2013
"H4M",2013-07-25,"BENA",12,25,0.48,"Heath",4,"Midges",2013
"H4M",2013-07-25,"BEPU",0,25,0,"Heath",4,"Midges",2013
"H4M",2013-07-25,"BIVI",0,25,0,"Heath",4,"Midges",2013
"H4M",2013-07-25,"CAVU",0,25,0,"Heath",4,"Midges",2013
"H4M",2013-07-25,"EMNI",0,25,0,"Heath",4,"Midges",2013
"H4M",2013-07-25,"EQUI",0,25,0,"Heath",4,"Midges",2013
"H4M",2013-07-25,"GAVE",0,25,0,"Heath",4,"Midges",2013
"H4M",2013-07-25,"GRASS",1,25,0.04,"Heath",4,"Midges",2013
"H4M",2013-07-25,"JUCO",4,25,0.16,"Heath",4,"Midges",2013
"H4M",2013-07-25,"LICH",0,25,0,"Heath",4,"Midges",2013
"H4M",2013-07-25,"LUNO",0,25,0,"Heath",4,"Midges",2013
"H4M",2013-07-25,"MOSS",0,25,0,"Heath",4,"Midges",2013
"H4M",2013-07-25,"BARE",0,25,0,"Heath",4,"Midges",2013
"H4M",2013-07-25,"RASP",0,25,0,"Heath",4,"Midges",2013
"H4M",2013-07-25,"SALA",0,25,0,"Heath",4,"Midges",2013
"H4M",2013-07-25,"SAPH",2,25,0.08,"Heath",4,"Midges",2013
"H4M",2013-07-25,"SIAC",0,25,0,"Heath",4,"Midges",2013
"H4M",2013-07-25,"TARA",0,25,0,"Heath",4,"Midges",2013
"H4M",2013-07-25,"VAUL",6,25,0.24,"Heath",4,"Midges",2013
"H4M",2014-07-21,"ACMI",1,36,0.0277777777777778,"Heath",4,"Midges",2014
"H4M",2014-07-21,"BAAL",0,36,0,"Heath",4,"Midges",2014
"H4M",2014-07-21,"BENA",18,36,0.5,"Heath",4,"Midges",2014
"H4M",2014-07-21,"BEPU",0,36,0,"Heath",4,"Midges",2014
"H4M",2014-07-21,"BIVI",0,36,0,"Heath",4,"Midges",2014
"H4M",2014-07-21,"CAVU",0,36,0,"Heath",4,"Midges",2014
"H4M",2014-07-21,"EMNI",1,36,0.0277777777777778,"Heath",4,"Midges",2014
"H4M",2014-07-21,"EQUI",0,36,0,"Heath",4,"Midges",2014
"H4M",2014-07-21,"GAVE",1,36,0.0277777777777778,"Heath",4,"Midges",2014
"H4M",2014-07-21,"GRASS",6,36,0.166666666666667,"Heath",4,"Midges",2014
"H4M",2014-07-21,"JUCO",0,36,0,"Heath",4,"Midges",2014
"H4M",2014-07-21,"LICH",0,36,0,"Heath",4,"Midges",2014
"H4M",2014-07-21,"LUNO",0,36,0,"Heath",4,"Midges",2014
"H4M",2014-07-21,"MOSS",0,36,0,"Heath",4,"Midges",2014
"H4M",2014-07-21,"BARE",0,36,0,"Heath",4,"Midges",2014
"H4M",2014-07-21,"RASP",0,36,0,"Heath",4,"Midges",2014
"H4M",2014-07-21,"SALA",0,36,0,"Heath",4,"Midges",2014
"H4M",2014-07-21,"SAPH",2,36,0.0555555555555556,"Heath",4,"Midges",2014
"H4M",2014-07-21,"SIAC",0,36,0,"Heath",4,"Midges",2014
"H4M",2014-07-21,"TARA",0,36,0,"Heath",4,"Midges",2014
"H4M",2014-07-21,"VAUL",7,36,0.194444444444444,"Heath",4,"Midges",2014
"H4M",2016-07-18,"ACMI",0,36,0,"Heath",4,"Midges",2016
"H4M",2016-07-18,"BAAL",0,36,0,"Heath",4,"Midges",2016
"H4M",2016-07-18,"BENA",8,36,0.222222222222222,"Heath",4,"Midges",2016
"H4M",2016-07-18,"BEPU",0,36,0,"Heath",4,"Midges",2016
"H4M",2016-07-18,"BIVI",0,36,0,"Heath",4,"Midges",2016
"H4M",2016-07-18,"CAVU",0,36,0,"Heath",4,"Midges",2016
"H4M",2016-07-18,"EMNI",0,36,0,"Heath",4,"Midges",2016
"H4M",2016-07-18,"EQUI",0,36,0,"Heath",4,"Midges",2016
"H4M",2016-07-18,"GAVE",2,36,0.0555555555555556,"Heath",4,"Midges",2016
"H4M",2016-07-18,"GRASS",15,36,0.416666666666667,"Heath",4,"Midges",2016
"H4M",2016-07-18,"JUCO",1,36,0.0277777777777778,"Heath",4,"Midges",2016
"H4M",2016-07-18,"LICH",0,36,0,"Heath",4,"Midges",2016
"H4M",2016-07-18,"LUNO",0,36,0,"Heath",4,"Midges",2016
"H4M",2016-07-18,"MOSS",0,36,0,"Heath",4,"Midges",2016
"H4M",2016-07-18,"BARE",0,36,0,"Heath",4,"Midges",2016
"H4M",2016-07-18,"RASP",0,36,0,"Heath",4,"Midges",2016
"H4M",2016-07-18,"SALA",0,36,0,"Heath",4,"Midges",2016
"H4M",2016-07-18,"SAPH",1,36,0.0277777777777778,"Heath",4,"Midges",2016
"H4M",2016-07-18,"SIAC",0,36,0,"Heath",4,"Midges",2016
"H4M",2016-07-18,"TARA",0,36,0,"Heath",4,"Midges",2016
"H4M",2016-07-18,"VAUL",9,36,0.25,"Heath",4,"Midges",2016
"H4M",2018-08-03,"ACMI",0,36,0,"Heath",4,"Midges",2018
"H4M",2018-08-03,"BAAL",0,36,0,"Heath",4,"Midges",2018
"H4M",2018-08-03,"BENA",13,36,0.361111111111111,"Heath",4,"Midges",2018
"H4M",2018-08-03,"BEPU",0,36,0,"Heath",4,"Midges",2018
"H4M",2018-08-03,"BIVI",0,36,0,"Heath",4,"Midges",2018
"H4M",2018-08-03,"CAVU",0,36,0,"Heath",4,"Midges",2018
"H4M",2018-08-03,"EMNI",0,36,0,"Heath",4,"Midges",2018
"H4M",2018-08-03,"EQUI",0,36,0,"Heath",4,"Midges",2018
"H4M",2018-08-03,"GAVE",0,36,0,"Heath",4,"Midges",2018
"H4M",2018-08-03,"GRASS",19,36,0.527777777777778,"Heath",4,"Midges",2018
"H4M",2018-08-03,"JUCO",0,36,0,"Heath",4,"Midges",2018
"H4M",2018-08-03,"LICH",0,36,0,"Heath",4,"Midges",2018
"H4M",2018-08-03,"LUNO",0,36,0,"Heath",4,"Midges",2018
"H4M",2018-08-03,"MOSS",0,36,0,"Heath",4,"Midges",2018
"H4M",2018-08-03,"BARE",0,36,0,"Heath",4,"Midges",2018
"H4M",2018-08-03,"RASP",0,36,0,"Heath",4,"Midges",2018
"H4M",2018-08-03,"SALA",0,36,0,"Heath",4,"Midges",2018
"H4M",2018-08-03,"SAPH",4,36,0.111111111111111,"Heath",4,"Midges",2018
"H4M",2018-08-03,"SIAC",0,36,0,"Heath",4,"Midges",2018
"H4M",2018-08-03,"TARA",0,36,0,"Heath",4,"Midges",2018
"H4M",2018-08-03,"VAUL",0,36,0,"Heath",4,"Midges",2018
